ols,ridge,lasso,elastic,knn_5,knn_10,knn_15
0.973230561686808,0.97318339138833,0.934187089401617,0.9547457423671788,0.5067653335990363,0.5376081456682003,0.5427588735094311
0.9709908620545016,0.9711532041379032,0.975460570599435,0.9817163412404144,0.6432215579730578,0.6577042808941875,0.6807955157717194
0.9563634269063561,0.9563448965198672,0.9327068424068924,0.9471341639471191,0.5838684207879598,0.6024120953981658,0.5962906122257396
0.9757884787790091,0.9757416061212676,0.9456073141242177,0.9607283183909968,0.5861868802387842,0.6018006583564814,0.583201272961035
0.9750835638465277,0.9751490128837595,0.9716159193409688,0.9804624481609236,0.6495858628167834,0.6477582056842621,0.6273719098491334
0.9757721068528524,0.9757630198545564,0.9512684281624988,0.965023461224366,0.6260616099581426,0.6223310566356022,0.6187437178433904
0.9497822970253427,0.9497043355107246,0.9145710570334254,0.9319664549512495,0.5261725484171664,0.5372550477487776,0.5104587908702369
0.9711569655069406,0.9712111146546867,0.9574059616000247,0.9690263582657778,0.5422132583624346,0.5518312517886508,0.5603619939260248
0.9764435958591321,0.976422791555221,0.9462076863579791,0.9624813287441362,0.565564772140035,0.5878415293954521,0.5862195404861811
0.9566372217085329,0.9568277642009247,0.98202519196471,0.982365235917032,0.630447013556269,0.6304571472714054,0.6296565202611775
0.9561671277828514,0.9563291331857071,0.9491551975824575,0.9582314656558542,0.6337736343206907,0.6444689871698704,0.6422405210504174
0.973943740106196,0.9740117042706474,0.9549829797468179,0.9705978771802682,0.6440049058113526,0.6485017927790836,0.6415391637939163
0.9803346629023939,0.9803757815615893,0.9651755624499684,0.9775913018204796,0.6383181766802344,0.6592094215928059,0.6294645153566423
0.9741002574721691,0.9741101095913545,0.9571152537299655,0.9674115085879749,0.559066859512636,0.5464927697497443,0.5353728868767572
0.9681379733292134,0.9680475339043979,0.9250284279177967,0.9445281554007783,0.5648310715745951,0.6056206940310203,0.593112878942484
0.9540989153225324,0.9542603072185076,0.9570256024801294,0.9625204213008498,0.6885306310739028,0.6689272649076822,0.6697877535999407
0.9744136951874535,0.9744260149267738,0.9558316084210255,0.9679315140492575,0.5536969766088284,0.5902715528356663,0.5772456691822175
0.9646239676255284,0.9645920601220821,0.9379648323167382,0.9527187512851751,0.6154083508215334,0.6248475467082015,0.6013835487371606
0.9718528041968022,0.9718202658273652,0.9502903723810103,0.9625143282830276,0.6096374145603993,0.6080254794967002,0.6046631024638092
0.9827472665348502,0.9827617580660206,0.9655343207214292,0.9782435878430122,0.6193451127623759,0.620876347215537,0.6236105098225735
0.9594932698711375,0.9595902248584485,0.9451580252193463,0.957174626426183,0.576982645758233,0.5805761472933897,0.5733328003346772
0.9727350981595237,0.972735829352984,0.9459642733921992,0.9621089563502685,0.6288342890871191,0.6326018074149748,0.6239585243157861
0.9711077962585809,0.9710595088042326,0.9407241697561531,0.9552822293544296,0.5768599799020422,0.6230857793746589,0.6132707024964665
0.9525521604435101,0.9525341659330924,0.9319733536404884,0.9431915392516874,0.5742401194100346,0.6054103219726589,0.5892691735178939
0.9384261907608968,0.9384077970278133,0.9138498108495768,0.9276530464485717,0.5409259968549067,0.572847227681883,0.5720873710375958
0.96686566695907,0.9669798520145539,0.9632224880801338,0.9718834899793394,0.5977850218289646,0.6097027143257596,0.6102710807616774
0.9760086567574477,0.9759672923992603,0.9369697249828162,0.9581427975106338,0.5460072184629825,0.5692676538077768,0.567473543336211
0.9572172493508153,0.957195491924491,0.9282501259057652,0.9436645979949689,0.5927745555316639,0.6108209591613878,0.604535349481351
0.9736814678240865,0.9737120305257034,0.959610445029179,0.9700916224331572,0.5614786131601979,0.575192808623568,0.5678355649575342
0.962378643166102,0.9623411413296219,0.932859282215762,0.949566275293854,0.5762641378012627,0.5682313729055102,0.5744001027105399
0.9530807575753824,0.9530223285178316,0.922679401211731,0.9393261582902456,0.5811526087065424,0.5981767865487344,0.5650991508760159
0.9760269262423186,0.9760274251778777,0.9544117582454398,0.9676017338507713,0.6246020120296076,0.6008201568615826,0.6003773772374452
0.9657029757022295,0.9656811232631085,0.9335457959468536,0.9504778002547978,0.6038868094687285,0.6010942790451237,0.5870990153467535
0.9667530606309862,0.9667445225790781,0.9363381064385687,0.9544237485653337,0.575338495186456,0.6075342714159278,0.5754486156367374
0.9564409050065805,0.9565719472683477,0.9492660164611283,0.9584329105915378,0.5904898161103818,0.6191119044970087,0.6084119764987623
0.9534236428122294,0.953518781002314,0.9442495104191889,0.9540067086840539,0.51674161435849,0.5523567499580225,0.5361865465259391
0.9614754508584956,0.9614313553319399,0.9282856697460686,0.9453537689223718,0.5914084607806249,0.6160150465419068,0.5870890840055321
0.9658755835934032,0.9658507624346845,0.9356511118919038,0.9520899541858168,0.5956047216560199,0.6036882998944111,0.6088374659766997
0.9175957829295533,0.9176947463122883,0.898073895969874,0.9121420426922716,0.5792347199001625,0.6282424862917946,0.6108091675717993
0.9689101953078775,0.9688448801115032,0.9305971080992922,0.9494239528035542,0.5706591037363451,0.55034954722938,0.5611020272471845
0.9610097740938751,0.9611953429802297,0.9639556173096393,0.9699585689106112,0.6338125632571998,0.600705982519058,0.5854672621685155
0.9257077316275389,0.9256936410277352,0.8901449944879908,0.9098515201952366,0.5533483969534851,0.5624777727335035,0.543429210491458
0.9596542743432066,0.9596661643254154,0.9416871328720962,0.9534676550898268,0.555734472035686,0.5888837786051477,0.5675966562588213
0.9737666323461787,0.9737932202203714,0.9552499181998235,0.9673403236694447,0.6270310940693549,0.6238926667331022,0.6219621631746157
0.967305826458459,0.967375237976434,0.9538350858572987,0.9641981020366562,0.6168699776463074,0.6044652462873468,0.6131221612474034
0.9671318018714836,0.9671090281628609,0.9409420842044702,0.9546780084954416,0.5953453624126042,0.6194134025053362,0.6081091692967227
0.9695953572210858,0.9695399028576648,0.942016152564708,0.9560587369183238,0.5945347031381638,0.6316167363835083,0.6181263281004925
0.9593143712636045,0.9592148244360483,0.922630174828576,0.9391825782515606,0.5204724945305541,0.5434703998324673,0.5410849673198361
0.9826088198051516,0.9826542606193858,0.9695471134206742,0.9810149460468653,0.6755242245575079,0.6475821573593797,0.6425020607660457
0.9513070531921064,0.9512466261318032,0.9221294288412739,0.937030932278573,0.5269639178759302,0.578741502937369,0.5616664660808717
0.9514594761212481,0.9517860009113581,0.9593497881041216,0.9655263608982717,0.6528891798642147,0.6575310388484508,0.6475017284034108
0.9759475548283653,0.9759509763280012,0.9508217285867816,0.9659649904964162,0.6399743674405121,0.6347724917695913,0.6277767904619893
0.9757640558088889,0.9758109171021264,0.9637285459638262,0.9723315562223047,0.666658954107578,0.6587891616368149,0.6540648458753444
0.973725757214342,0.9736901267131525,0.946098925996618,0.9615208426487801,0.5436743627316385,0.5853137324938471,0.5791559709966272
0.9610027865165514,0.9608889128367811,0.9090107113693444,0.934987613926962,0.543707766916508,0.5311690996765023,0.5305240541434773
0.9806099784390171,0.9805850202870389,0.9527404019577312,0.967726732878943,0.5840332948223248,0.6097129624759249,0.5975324763398737
0.9696065779927139,0.9696729713005473,0.957955730141681,0.9686861629128943,0.6106643116833599,0.6049823471847304,0.6133135798697165
0.9714895651254248,0.9714257738004665,0.9356340267025758,0.952435387389456,0.6116871318299886,0.5999016255365902,0.5948756745961475
0.9396070041726089,0.9397026872936011,0.9202987140387889,0.9345521374314533,0.5654210077308047,0.5827115248530865,0.5688701614986778
0.9738193310837816,0.9738492407613679,0.9512524114284602,0.9667727488181754,0.6103397045898817,0.6172732463375143,0.5967574654646084
0.9630056185345215,0.9631074607565223,0.9536549051476193,0.9619612925280803,0.6513372688425116,0.6364354099332808,0.6322992495875472
0.9632765294504971,0.9633772689288932,0.9548492871049815,0.9644625288700767,0.6105306566901703,0.6133652262838614,0.6061602140958915
0.9684408588196802,0.9683936664525171,0.9256926843510095,0.947099281044554,0.5792764867842304,0.6093337318217271,0.5983288178384183
0.9739559859660329,0.9740188966060247,0.958806362326085,0.9717540973209564,0.6433062097136573,0.6417700906980928,0.6130108072554104
0.9604479926647871,0.9606287437154032,0.9576650749153546,0.9664411275655161,0.6578824568933133,0.6610830627904729,0.6413184340395779
0.9770570589105195,0.9771217913126307,0.9697260314972523,0.9778618668385304,0.6453100552293201,0.6741994820155832,0.6740305878053185
0.9630118986274931,0.9629941623490454,0.9406454379147847,0.9522391529762395,0.5593755545829338,0.5696729436956809,0.5586571092347694
0.9729526600770861,0.9729693686093622,0.9568780269268342,0.9682675352228731,0.5793337777101915,0.6011733557831204,0.6009081645388721
0.9160338842135459,0.9159025060158485,0.8894209492639307,0.9040972671325533,0.5247464774740958,0.5709081140343235,0.53791391249038
0.970747522608051,0.9708646682840528,0.9625756354234496,0.9716382276147546,0.6320248579232931,0.6402927722954614,0.6324232962027061
0.9682962639115771,0.9683788642697925,0.9573193213384518,0.9675828869111228,0.6220338006880897,0.6333572432502277,0.6247999810345979
0.9649208045345287,0.9648994189206501,0.9340566551755652,0.9523115721985911,0.5686419886573622,0.5885603691256506,0.5690092214607914
0.9750555663453229,0.9750557596334252,0.9556464412410672,0.9671719615389083,0.6164859018600131,0.6328389248302181,0.6183888370853716
0.9693456233938242,0.9693547295112541,0.9384945447025193,0.95768139994956,0.5992963851177255,0.5847979491123501,0.5766015503169737
0.9821575236534875,0.982144405328358,0.955100363333334,0.9704653370586939,0.6185724781593083,0.6272640413908579,0.6307038408125668
0.9536687716780118,0.9535175683709113,0.9056206880275939,0.9266534418688455,0.5651006168353475,0.5767143205897292,0.5440196472997381
0.9726717075826814,0.9726396611157712,0.945500202704776,0.9606111186436375,0.5861788741680368,0.6046559349231208,0.6028524537228583
