5-fold,10-fold,Adaptive
0.9177921106926313,0.9177459861533445,0.9177459861533445
0.9211875909565974,0.9212002617583388,0.9212002617583388
0.9127543398069078,0.9127312456977743,0.9127312456977743
0.9152643232660208,0.9153406005611496,0.9153406005611496
0.9130218916493277,0.9130406208575295,0.9130406208575295
0.9154332591767622,0.9154357974547929,0.9154357974547929
0.9100862374279215,0.9100724616050312,0.9100724616050312
0.9095780641279956,0.9096434165419366,0.9096434165419366
0.9068732674100479,0.9067478797394325,0.9067478797394325
0.9128247106665324,0.9127186079585407,0.9127186079585407
0.9127352549228683,0.912740926311203,0.912740926311203
0.9106146618284653,0.9106429946094176,0.9106429946094176
0.9219385859103396,0.9217454202030841,0.9217454202030841
0.9188675303224512,0.9188459017884734,0.9188459017884734
0.9191415248224055,0.9192277201644771,0.9192277201644771
0.913760813542499,0.9137841332294827,0.9137841332294827
0.9070729337869311,0.9070480868518637,0.9070480868518637
0.9148001205735897,0.914669236112338,0.914669236112338
0.922427032049747,0.9225240663711103,0.9225240663711103
0.9213383422013153,0.9212293205449416,0.9212293205449416
0.9113989445805533,0.9114357692228203,0.9114357692228203
0.9096070053157356,0.9096650283393634,0.9096650283393634
0.9193071074527934,0.9193696567241141,0.9193696567241141
0.9128881986783908,0.9128882191137665,0.9128882191137665
0.9159872719784494,0.916032263016375,0.916032263016375
0.9201903004450941,0.9201903004450941,0.9201903004450941
0.9189171986854288,0.9189089780938989,0.9189089780938989
0.919773410656159,0.9198549774183902,0.9198549774183902
0.9214787707257488,0.9214931621809033,0.9214931621809033
0.9136373828761264,0.9136408967428283,0.9136408967428283
0.9207799729852622,0.9207956694435138,0.9207956694435138
0.9153818337786841,0.9154187398915046,0.9154187398915046
0.9216820776238974,0.9216974699850479,0.9216974699850479
0.9126083223515908,0.9128015753319498,0.9128015753319498
0.9133635343683347,0.9133288082237622,0.9133288082237622
0.923009022080135,0.9230013762852223,0.9230013762852223
0.9086068735714855,0.9083780363811254,0.9083780363811254
0.9142044329237664,0.9142155482360055,0.9142155482360055
0.9163328161466603,0.9163043212427187,0.9163043212427187
0.9140268366796672,0.9141039073507822,0.9141039073507822
0.9103404963424804,0.9104102149259058,0.9104102149259058
0.9140748388879606,0.9140717486346106,0.9140717486346106
0.9129180415216521,0.9128516712243914,0.9128516712243914
0.9168566689275425,0.9168350269922934,0.9168350269922934
0.9151107274960592,0.915048220896618,0.915048220896618
0.9245825073771873,0.924686796295742,0.924686796295742
0.9189594140297781,0.9188460335157154,0.9188460335157154
0.915041884707578,0.9149399966421305,0.9149399966421305
0.9145814113810429,0.9145450258839963,0.9145450258839963
0.9183895499215833,0.918393774609287,0.918393774609287
0.921429921325814,0.9214062937773907,0.9214062937773907
0.9176964748879505,0.9176782909452756,0.9176782909452756
0.9188940202598627,0.9188790818294542,0.9188790818294542
0.9117323396082941,0.9120796898429678,0.9120796898429678
0.9174890904057188,0.9175501145204153,0.9175501145204153
0.90288298377891,0.9024165717495554,0.9024165717495554
0.9163468824382588,0.9163456591464922,0.9163456591464922
0.9081263034877864,0.9079537498628358,0.9079537498628358
0.9134699466499968,0.9132192089282042,0.9132192089282042
0.9195951984488774,0.9193995705681314,0.9193995705681314
0.9221132169210244,0.9218883895160402,0.9218883895160402
0.9175071378675718,0.9176405720340051,0.9176405720340051
0.9257852854578681,0.9259943469597722,0.9259943469597722
0.9152859538574145,0.9152473447175387,0.9152473447175387
0.9164712600455829,0.9163960705834716,0.9163960705834716
0.9162174078931307,0.91641880724193,0.91641880724193
0.9111910649091317,0.9112111087437351,0.9112111087437351
0.9225007993245551,0.9222391428078651,0.9222391428078651
0.9082587617623296,0.9082564929366245,0.9082564929366245
0.9105910890877892,0.9103082183518143,0.9103082183518143
0.9248827130286286,0.9245361859463027,0.9245361859463027
0.9052196249129082,0.9052196249129082,0.9052196249129082
0.9176165832037457,0.9176165832037457,0.9176165832037457
0.9060049351447688,0.9060045754651035,0.9060045754651035
0.9139845256421841,0.9139302364812714,0.9139302364812714
0.9156946518729893,0.9155645939125933,0.9155645939125933
0.912753640350469,0.9124385827670823,0.9124385827670823
0.9115770978468722,0.9116849434162507,0.9116849434162507
0.9157953622312801,0.9157602300907808,0.9157602300907808
0.9114824895097925,0.9115069675582145,0.9115069675582145
0.9185654543445841,0.9185537072004758,0.9185537072004758
0.916955206433222,0.916955206433222,0.916955206433222
0.9206295330476173,0.9208261573302567,0.9208261573302567
0.9223134857186085,0.9224229363308513,0.9224229363308513
0.914378412792205,0.9143766257825588,0.9143766257825588
0.9096707070457594,0.9096861822792913,0.9096861822792913
0.913780543429875,0.913899284431313,0.913899284431313
0.9156340646374624,0.9156340646374624,0.9156340646374624
0.9200803002196711,0.9200016198148537,0.9200016198148537
0.902855796560827,0.9028923138477932,0.9028923138477932
0.925111039590293,0.9251179627468634,0.9251179627468634
0.9063788125839751,0.906505355116934,0.906505355116934
0.9189690418902319,0.918965685907127,0.918965685907127
0.9166256677117852,0.9166890576418274,0.9166890576418274
0.9175151637174496,0.9174384112856162,0.9174384112856162
0.9177208531316707,0.917707734173549,0.917707734173549
0.9113271048557362,0.9114036906912119,0.9114036906912119
0.917846091914757,0.9178546893249824,0.9178546893249824
0.9154648734984692,0.9156035013587116,0.9156035013587116
0.922475391181834,0.9226778565370634,0.9226778565370634
