5-fold,10-fold,Adaptive
0.9261148673674727,0.9254492328239803,0.9260067077541106
0.9306012676601253,0.9308382477106255,0.9296415875112345
0.8936505384017915,0.8946111115457516,0.8954020521663373
0.9174211557120918,0.916939990861909,0.9174048103060913
0.9068367397271544,0.9076027241302961,0.9077572908228454
0.8944763584475794,0.8939489038956472,0.8934975889816907
0.8751880574463142,0.8758925432288699,0.8764327001219171
0.868788649755383,0.8648363535997428,0.8672202335621713
0.8694156933230124,0.8689197474424819,0.8678434670853294
0.8562154107241465,0.8588457608533365,0.8663350661983908
0.8901051055010234,0.8882922631979506,0.8889518351510138
0.8970999720685162,0.9001731298709024,0.9021994797711029
0.8848437408320219,0.8849165099720264,0.8817538350351117
0.8715493345259739,0.8704767146434913,0.8696077978929768
0.8922991535897736,0.8912409630078199,0.8913158363801438
0.8988155450862381,0.8965798504698738,0.897393339902508
0.9013664879967855,0.9063351826447896,0.9048785856720044
0.9367596766584088,0.9349063982235084,0.9341266531940339
0.9057953373409934,0.9057953373409934,0.9063735410017538
0.9229287643258464,0.925134986442048,0.9256071314259373
0.9067118396667448,0.9087979447911062,0.9077329732845903
0.906172797826608,0.904679199364579,0.9062520775221785
0.9139920434771229,0.9140217999505822,0.9140193024251377
0.8573984876859573,0.8590387893721954,0.8547433335250282
0.9155108104469041,0.9184777227961868,0.9196729073497198
0.9395738613989464,0.9404583612455187,0.9405808470415771
0.9258070672510628,0.9267955971985916,0.925912877459494
0.8878940282526718,0.885788194459673,0.8896184416405888
0.9216251442487617,0.9261907594800082,0.9265817113509364
0.8412199790053978,0.8442789302643846,0.8441727963857981
0.8657954662625251,0.8592566601885765,0.8637906807016734
0.8933719556121794,0.8965191437111694,0.8980195451033697
0.8938300412302339,0.8937279535674811,0.8935895607141018
0.9037544323411444,0.9062389936724695,0.905357387287907
0.8823559969266904,0.8824681541145539,0.8824883863812258
0.9010110148967794,0.9046134904782269,0.9017611270091157
0.9239794816585729,0.9240721637718506,0.9241037007299626
0.9273296144822049,0.9278187299343561,0.9287872851907373
0.9252127217071324,0.9254474939748418,0.9256626753572518
0.9019501112918092,0.9006372488969776,0.8991228781162959
0.893327996377304,0.8975961205211915,0.8970884959072493
0.9013196856889568,0.9009111084975945,0.901609348524357
0.8996802558532493,0.899350426503496,0.8995333888836864
0.8833013375415226,0.8822017500990715,0.8825538945332807
0.9079222489020797,0.9079222489020797,0.9064564288656526
0.9018614213945751,0.9009290720709193,0.9016618149600355
0.8944240315309298,0.8937712430578238,0.8929593594188466
0.9036254025331116,0.9036841651527285,0.9027262669355796
0.9176524327687524,0.915440717294324,0.9167615478449637
0.881682276381903,0.8807128156611302,0.8781377048520045
0.9096257812994735,0.9108120244616383,0.910319691528553
0.8799141554372005,0.8823280248001779,0.874504951670431
0.891553921592221,0.893892474212375,0.8927203909655285
0.9034174080311281,0.9093038424311759,0.9138060539720613
0.9226630786883411,0.9246002675293177,0.9239149345091243
0.9207934465310376,0.921167939163311,0.9238412520555042
0.895573100976352,0.896279146564362,0.9027441261672365
0.9026193688973121,0.903061466893664,0.9021009469585217
0.9223319143122585,0.9221517478380274,0.9221178529876717
0.9279334015985254,0.9287006662526083,0.9286487272999445
0.9102839201577058,0.911952266326384,0.9096476384698358
0.9023254956577424,0.9040279536789301,0.9041855957687857
0.8679322876039739,0.8671819668164473,0.865593029321731
0.9236304260729788,0.9244256786781702,0.9212745288236605
0.8976581983872952,0.898051445037575,0.8984818310951197
0.9308442181819695,0.9308466791664739,0.9303415081278416
0.8999161665764037,0.8992422558804103,0.8996582365086075
0.8954401657950072,0.8989502274008494,0.8992416672099184
0.9080990829182115,0.9083826868843439,0.9080331766347676
0.9220904430001702,0.9223458614717195,0.9213764562980049
0.9123610392873375,0.9152708870053041,0.9157085832881589
0.9038603016051848,0.9042491491652266,0.9046209993684885
0.9191710554662161,0.9196598562755598,0.919188602997817
0.9331096759574117,0.933989273959773,0.9343012332989139
0.9020646932105179,0.9020473175295034,0.901889778982992
0.8593208885203631,0.8568777150739526,0.8608151868332617
0.8910830396127041,0.8917783614984858,0.892459210606247
0.9070834993197613,0.9048224284261563,0.9033769005728425
0.9003502333635731,0.9002906426201155,0.9003811711267337
0.9077550152298692,0.9098753753777516,0.9099286771449318
0.9115667654546646,0.9117752486174101,0.9116949384487949
0.901724252349245,0.9011234135571302,0.8981022585835239
0.9256934701285169,0.9251638867574252,0.9256570915469424
0.9298651951404338,0.9299417619763061,0.9271649842616768
0.8906207962304655,0.8944192181040833,0.8951973751142468
0.8094820217294931,0.809321275992654,0.8129573665466432
0.9163604030559631,0.9163635543062048,0.9162748674748439
0.9121957899514781,0.9121957899514781,0.9121957899514781
0.8934284377599718,0.8989046864036538,0.899190301179497
0.9382492880051055,0.9383589776036296,0.938148409978004
0.9235706991758714,0.9229208656464338,0.9229067616152666
0.8839648668658838,0.8905767923677628,0.8933362606958212
0.898214766502949,0.8970369158935239,0.8957544684424771
0.8771185241895747,0.8801042841687614,0.8812865065593465
0.9118493396841125,0.9117866085154884,0.9096514338048929
0.8929505314121489,0.8927541833914473,0.8925435087705816
0.8745116792793195,0.8763482564196965,0.8765786918791656
0.9130333401189382,0.9148186900894432,0.9147534781228228
0.9335674143256443,0.9335098242798071,0.9337174211470847
0.9307804490951281,0.930657268714264,0.9264748992259592
